,productGroup,asin,categories,categoryTree,rootCategory,nodepath,nodeID
2687,Home,B004AB53PW,"[3735081, 18505454011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 3735061, 'name': 'Home Décor Accents'}, {'catId': 3735081, 'name': 'Hanging Ornaments'}]",1055398,,
2688,Kitchen,B00004UE85,"[10755432011, 300196, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337695011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_4101'}, {'catId': 10755432011, 'name': 'Prime Now'}]",265523,,
2689,Home,B00021LRMM,"[13749801, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063236, 'name': 'Bath'}, {'catId': 1063238, 'name': 'Bathroom Accessories'}, {'catId': 3731971, 'name': 'Holders & Dispensers'}, {'catId': 13749801, 'name': 'Soap Dishes'}]",1055398,,
2690,Furniture,B002TSAE8O,"[3248804011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063308, 'name': 'Bedroom Furniture'}, {'catId': 3733101, 'name': 'Beds, Frames & Bases'}, {'catId': 3248804011, 'name': 'Beds'}]",1055398,,
2691,Furniture,B0058O8GZY,"[509304, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063318, 'name': 'Living Room Furniture'}, {'catId': 1063310, 'name': 'TV & Media Furniture'}, {'catId': 509304, 'name': 'Audio-Visual Shelving'}]",1055398,,
2692,Kitchen,B000A7NRV2,"[16907729011, 289756, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337675011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_1101'}, {'catId': 16907729011, 'name': 'Business Pricing: Kitchen'}]",265523,,
2693,Kitchen,B001BAE0A4,"[23774440011, 23772865011, 23870136011, 82818264011, 18066713011]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337647011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_3301'}, {'catId': 23772815011, 'name': 'Education'}, {'catId': 23772819011, 'name': 'Early Childhood'}, {'catId': 23774437011, 'name': 'Snacks & Beverages'}, {'catId': 23774440011, 'name': 'Supplies & Cutlery'}]",265523,,
2694,Furniture,B0067CZJTW,"[10824421, 23899059011, 28669630011, 23867559011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063312, 'name': 'Home Office Furniture'}, {'catId': 10824421, 'name': 'Bookcases'}]",1055398,,
2695,Kitchen,B005QB4X4C,"[20405902011, 18505439011, 289932, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337693011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_6301'}, {'catId': 20405902011, 'name': 'KB Kookmin Card Promotion'}]",265523,,
2696,Kitchen,B00E4NN38A,"[18505439011, 77182862011, 289684]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337712011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_6001'}, {'catId': 18505439011, 'name': 'Best Sellers in Kitchen'}]",265523,Home & Kitchen/Kitchen & Dining/Bakeware/Cake Pans/Square & Rectangular,289684.0
2697,Kitchen,B0091X7RVM,"[17938209011, 289821, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337728011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_7501'}, {'catId': 17938209011, 'name': 'Best Sellers in New Zealand'}]",265523,,
2698,Kitchen,B000BRUX40,"[77182872011, 13825881, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77076852011, 'name': 'Cookware and Bakeware'}, {'catId': 77182859011, 'name': 'Bakeware'}, {'catId': 77182872011, 'name': 'Decorating tools'}]",265523,,
2699,Home,B000MF462G,"[16187581011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 5392425011, 'name': 'Bathroom Furniture'}, {'catId': 16187581011, 'name': 'Over-the-Toilet Storage'}]",1055398,,
2700,Kitchen,B000OLDYHG,"[77182857011, 13840231]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77076852011, 'name': 'Cookware and Bakeware'}, {'catId': 77182848011, 'name': 'Cookware'}, {'catId': 77182857011, 'name': 'Collanders and Strainers'}]",265523,,
2701,Home,B00B8XFDBO,"[3732781, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 1063274, 'name': 'Sheets & Pillowcases'}, {'catId': 3732781, 'name': 'Sheet & Pillowcase Sets'}]",1055398,,
2702,Kitchen,B000S2EKHO,"[367301011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 13162311, 'name': 'Dining & Entertaining'}, {'catId': 13218891, 'name': 'Flatware'}, {'catId': 24218397011, 'name': 'Servers'}, {'catId': 367301011, 'name': 'Salad Servers'}]",1055398,,
2703,Home,B002XO6HTO,"[3733771, 23899070011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063312, 'name': 'Home Office Furniture'}, {'catId': 3733771, 'name': 'Drafting Tables'}]",1055398,,
2704,Kitchen,B0041Q4096,"[289824, 13900821, 16310161]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 510136, 'name': 'Storage & Organization'}, {'catId': 23691552011, 'name': 'Racks & Holders'}, {'catId': 289824, 'name': 'Pot Racks'}]",1055398,,
2705,Home,B000SE82W6,"[16907729011, 17659392011, 3742031, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337675011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_1101'}, {'catId': 16907729011, 'name': 'Business Pricing: Kitchen'}]",265523,,
2706,Home,B0035EFEPE,"[10671064011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 17874225011, 'name': 'Mattress Protectors & Encasements'}, {'catId': 10671064011, 'name': 'Mattress Protectors'}]",1055398,,
2707,Home,B0015QXFQ4,"[510242, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 510240, 'name': 'Irons & Steamers'}, {'catId': 510242, 'name': 'Irons'}]",1055398,,
2708,Home,B002Y1AKTE,"[3735201, 18505454011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 3735061, 'name': 'Home Décor Accents'}, {'catId': 3735191, 'name': 'Sculptures'}, {'catId': 3735201, 'name': 'Statues'}]",1055398,,
2709,Furniture,B005YAZSWG,"[3735831, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 21487702011, 'name': 'Rugs, Pads & Protectors'}, {'catId': 3735831, 'name': 'Runners'}]",1055398,,
2710,Furniture,B000S70CBC,"[3734261, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063308, 'name': 'Bedroom Furniture'}, {'catId': 3734261, 'name': 'Room Dividers'}]",1055398,,
2711,Furniture,B005VUNA3S,"[3734631, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 1063282, 'name': 'Candles & Holders'}, {'catId': 3734591, 'name': 'Candleholders'}, {'catId': 3734631, 'name': 'Candelabras'}]",1055398,,
2712,Kitchen,B0013SSW80,"[15850251, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 289754, 'name': 'Kitchen Utensils & Gadgets'}, {'catId': 289802, 'name': 'Salt & Pepper'}, {'catId': 15850251, 'name': 'Pepper Mills'}]",1055398,,
2713,Home,B00902WXR2,"[3732781, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 1063274, 'name': 'Sheets & Pillowcases'}, {'catId': 3732781, 'name': 'Sheet & Pillowcase Sets'}]",1055398,,
2714,Home,B000BQRD0I,"[3737851, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 510240, 'name': 'Irons & Steamers'}, {'catId': 3737851, 'name': 'Ironing Accessories'}]",1055398,Home & Kitchen/Irons & Steamers/Ironing Accessories,3737851.0
2715,Home,B00FPEKJUC,"[3732161, 18505454011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 10671038011, 'name': 'Bedspreads, Coverlets & Sets'}, {'catId': 3732161, 'name': 'Bedspreads & Coverlets'}]",1055398,,
2716,Home,B0041HNMSU,"[3744491, 11601915011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3610841, 'name': 'Storage & Organization'}, {'catId': 2423187011, 'name': 'Clothing & Closet Storage'}, {'catId': 3744491, 'name': 'Hanging Shelves'}]",1055398,,
2717,Home,B000VQXOC4,"[3734571, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 1063282, 'name': 'Candles & Holders'}, {'catId': 3734391, 'name': 'Candles'}, {'catId': 3734531, 'name': 'Specialty Candles'}, {'catId': 3734571, 'name': 'Novelty Candles'}]",1055398,,
2718,Kitchen,B005P0OJ5W,"[24016797011, 77182892011, 82785833011, 119008843011, 289857, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337688011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_4901'}, {'catId': 23686064011, 'name': 'Breakroom'}, {'catId': 24005362011, 'name': 'Power & Accessories'}, {'catId': 24016797011, 'name': 'Flatware'}]",265523,,
2719,Home,B00AVWE6O8,"[284507, 17938598011, 19794275011, 18505454011, 17938206011, 19820201011, 18715717011, 17938207011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}]",1055398,Home & Kitchen/Kitchen & Dining,284507.0
2720,BISS,B001TFIDIQ,"[77182862011, 289684]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77076852011, 'name': 'Cookware and Bakeware'}, {'catId': 77182859011, 'name': 'Bakeware'}, {'catId': 77182862011, 'name': 'Cakepans'}]",265523,Home & Kitchen/Kitchen & Dining/Bakeware/Cake Pans/Square & Rectangular,289684.0
2721,Kitchen,B005P0OMMW,"[82785833011, 119008843011, 720777011]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77077425011, 'name': 'Cutlery, Dinnerware and Knives'}, {'catId': 82785833011, 'name': 'Specialty Knives'}]",265523,,
2722,Home,B0096SNP7M,"[3732781, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 1063274, 'name': 'Sheets & Pillowcases'}, {'catId': 3732781, 'name': 'Sheet & Pillowcase Sets'}]",1055398,,
2723,Kitchen,B000BVFYUO,"[17938207011, 17938213011, 17923020011, 77182872011, 5264731011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337659011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_5001'}, {'catId': 17938207011, 'name': 'Best Sellers in Taiwan'}]",265523,,
2724,Kitchen,B002Z9GDYG,"[23705309011, 20405902011, 119008844011, 1090764, 13900821, 11609408011]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337675011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_1101'}, {'catId': 23564382011, 'name': 'Request for quote'}, {'catId': 23705309011, 'name': 'Request for quote | Hospitality'}]",265523,,
2725,Kitchen,B003A02Y60,"[23686070011, 367186011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337666011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_5701'}, {'catId': 23686061011, 'name': 'Office Supplies'}, {'catId': 23686070011, 'name': 'Paper & Shipping Supplies'}]",265523,,
2726,Furniture,B00CQJCULK,"[684541011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 21487702011, 'name': 'Rugs, Pads & Protectors'}, {'catId': 684541011, 'name': 'Area Rugs'}]",1055398,,
2727,Home,B005Q1APZS,"[19240644011, 18505454011, 18715717011, 23772849011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3206324011, 'name': 'Heating, Cooling & Air Quality'}, {'catId': 510182, 'name': 'Space Heaters'}, {'catId': 19240644011, 'name': 'Electric Space Heaters'}]",1055398,,
2728,Home,B002BDV8DC,"[3734871, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 542938, 'name': 'Clocks'}, {'catId': 3734871, 'name': 'Wall Clocks'}]",1055398,,
2729,BISS,B005CZ90HM,"[82791990011, 119011811011, 289863]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77077733011, 'name': 'Tools and Utensils'}, {'catId': 82791990011, 'name': 'Cutting Boards'}]",265523,,
2730,Kitchen,B000FAJ0K6,"[15850301, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 289754, 'name': 'Kitchen Utensils & Gadgets'}, {'catId': 289802, 'name': 'Salt & Pepper'}, {'catId': 15850301, 'name': 'Salt & Pepper Shaker Sets'}]",1055398,,
2731,Home,B00ATMLS5K,"[3732781, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 1063274, 'name': 'Sheets & Pillowcases'}, {'catId': 3732781, 'name': 'Sheet & Pillowcase Sets'}]",1055398,,
2732,Furniture,B001FB5LIE,"[681151011, 17659392011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 16543322011, 'name': 'Accent Furniture'}, {'catId': 681151011, 'name': 'Storage Cabinets'}]",1055398,,
2733,Kitchen,B0015V8ZAA,"[77182862011, 289684]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77076852011, 'name': 'Cookware and Bakeware'}, {'catId': 77182859011, 'name': 'Bakeware'}, {'catId': 77182862011, 'name': 'Cakepans'}]",265523,Home & Kitchen/Kitchen & Dining/Bakeware/Cake Pans/Square & Rectangular,289684.0
2734,Furniture,B00350Q308,"[684541011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 21487702011, 'name': 'Rugs, Pads & Protectors'}, {'catId': 684541011, 'name': 'Area Rugs'}]",1055398,,
2735,Home,B00AWN4X2Q,"[3732781, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 1063274, 'name': 'Sheets & Pillowcases'}, {'catId': 3732781, 'name': 'Sheet & Pillowcase Sets'}]",1055398,,
2736,Home,B00846JCY2,"[3735081, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 3735061, 'name': 'Home Décor Accents'}, {'catId': 3735081, 'name': 'Hanging Ornaments'}]",1055398,,
2737,Furniture,B003F13X0A,"[684541011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 21487702011, 'name': 'Rugs, Pads & Protectors'}, {'catId': 684541011, 'name': 'Area Rugs'}]",1055398,,
2738,Major Appliances,B00DM8KQ3I,[13900821],"[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 13900821, 'name': 'Kitchen & Dining Features'}]",1055398,,
2739,Furniture,B0046EC0HW,"[3733641, 23705309011, 19456253011, 13900811, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063318, 'name': 'Living Room Furniture'}, {'catId': 680098011, 'name': 'Tables'}, {'catId': 3733641, 'name': 'End Tables'}]",1055398,,
2740,Home,B0009WG35U,"[11601913011, 23899060011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3610841, 'name': 'Storage & Organization'}, {'catId': 2423187011, 'name': 'Clothing & Closet Storage'}, {'catId': 695481011, 'name': 'Shoe Organizers'}, {'catId': 11601913011, 'name': 'Free Standing Shoe Racks'}]",1055398,,
2741,Kitchen,B002R0RPOA,"[23705309011, 17659392011, 119008844011, 289756, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337675011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_1101'}, {'catId': 23564382011, 'name': 'Request for quote'}, {'catId': 23705309011, 'name': 'Request for quote | Hospitality'}]",265523,,
